review_id,emp_id,review_year,review_quarter,kpi_score,goal_completion_pct,manager_rating,peer_rating,self_rating,promotion_flag,increment_pct,department
REV0000337,EMP00091,2024,Q2,4.7,69,4,3,4,0,15.0,HR
REV0000338,EMP00092,2020,Q3,4.3,56,4,4,5,0,10.8,Operations
REV0000339,EMP00092,2021,Q3,3.6,65,2,4,3,0,11.4,Operations
REV0000340,EMP00092,2022,Q4,3.9,81,3,4,4,1,16.7,Operations
REV0000341,EMP00092,2023,Q2,2.3,88,2,4,2,0,22.2,Operations
REV0000342,EMP00092,2024,Q4,4.8,91,2,4,5,0,9.4,Operations
REV0000343,EMP00093,2020,Q3,3.2,81,2,3,5,0,14.2,Engineering
REV0000344,EMP00094,2020,Q1,4.2,80,3,3,2,0,3.2,Operations
REV0000345,EMP00095,2020,Q1,2.4,91,3,4,5,0,24.1,Sales
REV0000346,EMP00095,2021,Q4,2.3,55,5,4,5,0,4.2,Sales
REV0000347,EMP00095,2022,Q3,3.6,74,3,3,3,0,14.7,Sales
REV0000348,EMP00095,2023,Q4,2.9,94,4,4,5,1,19.5,Sales
REV0000349,EMP00095,2024,Q2,3.9,56,5,3,4,0,25.7,Sales
REV0000350,EMP00096,2020,Q3,2.1,55,3,1,4,0,18.0,Sales
REV0000351,EMP00096,2021,Q4,2.5,67,3,4,4,0,9.1,Sales
REV0000352,EMP00096,2022,Q4,2.5,62,3,3,4,0,18.4,Sales
REV0000353,EMP00097,2020,Q3,3.5,78,4,3,5,1,11.4,HR
REV0000354,EMP00097,2021,Q1,3.1,81,2,4,3,0,8.0,HR
REV0000355,EMP00098,2020,Q3,3.4,85,4,3,4,0,21.7,Legal
REV0000356,EMP00098,2021,Q1,4.0,66,3,2,5,0,12.7,Legal
REV0000357,EMP00098,2022,Q1,4.9,59,3,4,2,0,13.1,Legal
REV0000358,EMP00098,2023,Q2,3.6,73,5,3,4,0,15.4,Legal
REV0000359,EMP00099,2020,Q3,3.5,55,5,4,2,1,18.5,Data Analytics
REV0000360,EMP00099,2021,Q1,3.5,89,5,3,4,0,3.3,Data Analytics
REV0000361,EMP00099,2022,Q1,3.2,54,3,3,3,0,21.7,Data Analytics
REV0000362,EMP00100,2020,Q4,3.6,71,4,4,3,0,11.3,Finance
REV0000363,EMP00101,2020,Q1,2.6,70,4,5,4,0,15.4,Operations
REV0000364,EMP00102,2020,Q3,3.6,89,4,2,3,0,26.6,HR
REV0000365,EMP00103,2020,Q2,2.3,86,1,2,5,0,11.3,Sales
REV0000366,EMP00103,2021,Q4,3.7,67,3,3,3,0,7.0,Sales
REV0000367,EMP00103,2022,Q2,3.5,85,3,2,5,0,23.1,Sales
REV0000368,EMP00103,2023,Q2,3.8,69,3,3,3,0,11.1,Sales
REV0000369,EMP00103,2024,Q4,3.0,96,1,5,5,0,3.5,Sales
REV0000370,EMP00104,2020,Q3,4.5,50,3,3,4,0,10.6,Product
REV0000371,EMP00104,2021,Q1,4.4,50,4,3,1,0,7.0,Product
REV0000372,EMP00105,2020,Q1,4.0,96,4,3,3,0,13.9,Sales
REV0000373,EMP00105,2021,Q4,2.3,73,4,2,3,0,20.2,Sales
REV0000374,EMP00105,2022,Q2,3.9,92,4,4,5,0,21.7,Sales
REV0000375,EMP00105,2023,Q4,4.2,98,2,4,3,0,4.9,Sales
REV0000376,EMP00105,2024,Q2,5.0,69,3,3,5,0,22.2,Sales
REV0000377,EMP00106,2020,Q2,3.7,51,4,4,5,0,21.6,Legal
REV0000378,EMP00106,2021,Q1,2.4,60,5,4,4,0,16.5,Legal
REV0000379,EMP00107,2020,Q1,2.1,76,4,5,1,1,15.8,HR
REV0000380,EMP00107,2021,Q4,3.0,84,2,3,4,1,28.9,HR
REV0000381,EMP00107,2022,Q4,4.7,100,3,4,3,0,12.6,HR
REV0000382,EMP00107,2023,Q2,3.4,71,4,3,5,1,15.5,HR
REV0000383,EMP00107,2024,Q2,2.5,88,5,5,4,0,10.1,HR
REV0000384,EMP00108,2020,Q1,2.0,80,3,2,4,0,11.2,Engineering
REV0000385,EMP00109,2020,Q3,3.8,59,3,3,4,0,24.9,Data Analytics
REV0000386,EMP00109,2021,Q4,3.8,59,4,4,3,0,20.3,Data Analytics
REV0000387,EMP00109,2022,Q1,2.7,54,4,4,3,0,9.0,Data Analytics
REV0000388,EMP00109,2023,Q3,3.3,82,4,3,2,0,9.3,Data Analytics
REV0000389,EMP00109,2024,Q2,4.4,79,4,3,4,0,25.7,Data Analytics
REV0000390,EMP00110,2020,Q2,2.7,78,5,3,2,1,10.9,Sales
REV0000391,EMP00111,2020,Q3,4.1,70,3,3,4,0,29.2,Marketing
REV0000392,EMP00112,2020,Q1,2.1,89,3,3,4,0,7.2,Operations
REV0000393,EMP00112,2021,Q2,4.9,85,3,2,2,0,6.3,Operations
REV0000394,EMP00113,2020,Q2,3.3,67,3,5,5,0,21.6,Customer Success
REV0000395,EMP00113,2021,Q2,4.3,98,1,4,1,0,18.6,Customer Success
REV0000396,EMP00113,2022,Q4,2.6,76,1,2,4,0,25.9,Customer Success
REV0000397,EMP00114,2020,Q3,2.4,64,3,3,5,0,6.1,Marketing
REV0000398,EMP00114,2021,Q3,2.5,94,4,3,3,0,17.3,Marketing
REV0000399,EMP00114,2022,Q3,4.8,52,5,4,4,0,7.8,Marketing
REV0000400,EMP00114,2023,Q1,3.6,89,3,3,4,0,15.8,Marketing
REV0000401,EMP00114,2024,Q4,3.0,72,3,4,3,0,18.6,Marketing
REV0000402,EMP00115,2020,Q1,3.8,74,2,3,2,0,17.2,Sales
REV0000403,EMP00115,2021,Q4,2.5,72,4,3,5,0,6.6,Sales
REV0000404,EMP00115,2022,Q1,3.2,93,3,4,5,0,5.9,Sales
REV0000405,EMP00115,2023,Q2,3.3,98,4,2,3,0,19.5,Sales
REV0000406,EMP00115,2024,Q3,2.5,56,4,4,2,0,18.5,Sales
REV0000407,EMP00116,2020,Q1,3.8,95,2,4,5,0,14.1,Product
REV0000408,EMP00116,2021,Q4,4.8,85,3,4,5,1,20.5,Product
REV0000409,EMP00117,2020,Q3,3.6,63,3,3,5,0,14.3,Marketing
REV0000410,EMP00117,2021,Q2,2.9,57,1,1,5,0,12.4,Marketing
REV0000411,EMP00117,2022,Q3,2.1,76,4,4,5,0,26.4,Marketing
REV0000412,EMP00117,2023,Q1,4.3,52,4,1,4,0,7.4,Marketing
REV0000413,EMP00117,2024,Q2,3.9,97,4,3,3,0,21.7,Marketing
REV0000414,EMP00118,2020,Q4,3.4,58,2,3,4,0,25.2,Finance
REV0000415,EMP00118,2021,Q2,2.7,87,2,4,4,0,7.6,Finance
REV0000416,EMP00118,2022,Q3,4.2,63,3,4,5,1,21.6,Finance
REV0000417,EMP00118,2023,Q4,3.8,66,2,3,3,0,25.0,Finance
REV0000418,EMP00118,2024,Q1,2.9,61,3,4,4,0,12.9,Finance
REV0000419,EMP00119,2020,Q2,4.4,80,4,4,3,1,18.9,HR
REV0000420,EMP00119,2021,Q4,4.8,74,4,3,4,0,20.8,HR
REV0000421,EMP00119,2022,Q3,2.8,87,4,4,4,0,29.8,HR
REV0000422,EMP00119,2023,Q4,2.5,54,5,3,4,0,17.0,HR
REV0000423,EMP00120,2020,Q2,4.1,62,3,4,3,0,18.1,Legal
REV0000424,EMP00120,2021,Q2,4.9,58,3,4,4,0,10.7,Legal
REV0000425,EMP00120,2022,Q4,3.6,77,3,3,5,1,15.5,Legal
REV0000426,EMP00120,2023,Q1,4.7,100,4,4,3,0,21.6,Legal
REV0000427,EMP00120,2024,Q2,4.8,99,4,5,5,1,14.8,Legal
REV0000428,EMP00121,2020,Q1,2.8,92,2,3,2,0,4.4,Customer Success
REV0000429,EMP00122,2020,Q3,3.4,55,5,4,4,0,18.6,HR
REV0000430,EMP00122,2021,Q2,2.7,56,4,5,3,0,21.2,HR
REV0000431,EMP00122,2022,Q1,2.9,81,5,3,5,0,10.5,HR
REV0000432,EMP00122,2023,Q3,3.1,76,3,4,3,0,15.7,HR
REV0000433,EMP00122,2024,Q1,2.8,78,4,4,2,0,18.9,HR
REV0000434,EMP00123,2020,Q4,2.4,78,2,4,3,0,27.4,Customer Success
REV0000435,EMP00123,2021,Q3,3.9,96,4,4,5,0,24.5,Customer Success
REV0000436,EMP00123,2022,Q3,3.9,62,4,4,4,0,13.9,Customer Success
REV0000437,EMP00123,2023,Q1,2.8,76,4,3,3,1,10.7,Customer Success
REV0000438,EMP00124,2020,Q2,2.8,82,3,5,2,0,14.1,Engineering
REV0000439,EMP00124,2021,Q2,4.3,53,4,3,4,0,5.6,Engineering
REV0000440,EMP00124,2022,Q1,2.3,62,4,1,3,0,28.5,Engineering
REV0000441,EMP00124,2023,Q2,3.8,85,4,4,4,1,24.8,Engineering
REV0000442,EMP00124,2024,Q3,2.1,91,4,2,4,0,5.5,Engineering
REV0000443,EMP00125,2020,Q2,2.2,66,1,4,4,0,8.1,HR
REV0000444,EMP00125,2021,Q2,3.2,72,3,3,4,0,24.2,HR
REV0000445,EMP00126,2020,Q4,2.5,86,2,3,4,0,10.2,Sales
REV0000446,EMP00126,2021,Q3,4.9,84,4,1,1,0,19.1,Sales
REV0000447,EMP00126,2022,Q4,4.3,59,1,4,4,0,4.5,Sales
REV0000448,EMP00126,2023,Q4,2.8,55,2,3,4,0,3.3,Sales
REV0000449,EMP00126,2024,Q4,3.9,50,1,4,3,0,27.5,Sales
REV0000450,EMP00127,2020,Q1,3.2,53,5,4,3,0,6.0,Customer Success
REV0000451,EMP00127,2021,Q2,4.8,79,4,3,2,0,25.8,Customer Success
REV0000452,EMP00127,2022,Q4,3.2,52,4,3,4,0,13.5,Customer Success
REV0000453,EMP00127,2023,Q4,2.6,71,3,4,5,1,4.0,Customer Success
REV0000454,EMP00127,2024,Q2,3.6,74,5,3,3,0,12.5,Customer Success
REV0000455,EMP00128,2020,Q1,3.3,100,4,3,2,0,15.3,Data Analytics
REV0000456,EMP00128,2021,Q2,2.1,80,3,4,4,0,3.7,Data Analytics
REV0000457,EMP00128,2022,Q4,3.5,90,5,2,4,0,19.8,Data Analytics
REV0000458,EMP00128,2023,Q3,3.6,96,2,4,3,0,19.4,Data Analytics
REV0000459,EMP00128,2024,Q1,3.5,79,3,3,5,0,23.1,Data Analytics
REV0000460,EMP00129,2020,Q3,2.5,96,3,4,4,0,14.6,Sales
REV0000461,EMP00129,2021,Q3,3.5,90,2,3,4,0,25.7,Sales
REV0000462,EMP00129,2022,Q4,2.2,94,3,4,4,0,23.0,Sales
REV0000463,EMP00129,2023,Q2,3.4,82,5,4,5,0,7.8,Sales
REV0000464,EMP00129,2024,Q4,3.3,80,2,4,3,0,19.8,Sales
REV0000465,EMP00130,2020,Q2,2.8,77,2,4,4,0,27.8,Engineering
REV0000466,EMP00130,2021,Q3,3.9,90,1,5,2,0,25.7,Engineering
REV0000467,EMP00130,2022,Q3,4.4,75,5,5,3,1,7.6,Engineering
REV0000468,EMP00130,2023,Q2,2.9,58,2,4,4,0,3.3,Engineering
REV0000469,EMP00130,2024,Q1,3.7,53,5,3,4,0,25.7,Engineering
REV0000470,EMP00131,2020,Q4,3.3,54,4,4,4,0,20.6,Data Analytics
REV0000471,EMP00131,2021,Q1,4.1,53,4,2,3,0,24.8,Data Analytics
REV0000472,EMP00131,2022,Q4,4.6,64,5,3,4,0,24.2,Data Analytics
REV0000473,EMP00132,2020,Q4,3.1,70,5,3,4,0,4.3,Legal
REV0000474,EMP00132,2021,Q2,2.8,92,4,2,2,0,20.2,Legal
REV0000475,EMP00132,2022,Q4,4.7,58,3,5,4,0,27.9,Legal
REV0000476,EMP00133,2020,Q3,4.3,72,5,3,4,0,9.4,Engineering
REV0000477,EMP00134,2020,Q1,4.6,86,4,4,3,0,12.9,Operations
REV0000478,EMP00135,2020,Q4,4.9,75,4,2,2,0,9.3,Data Analytics
REV0000479,EMP00135,2021,Q4,3.1,74,3,4,3,0,22.9,Data Analytics
REV0000480,EMP00135,2022,Q3,4.4,50,4,3,4,0,21.9,Data Analytics
REV0000481,EMP00135,2023,Q4,2.9,51,4,5,3,0,6.8,Data Analytics
REV0000482,EMP00135,2024,Q2,4.9,56,3,2,4,0,4.6,Data Analytics
REV0000483,EMP00136,2020,Q3,3.3,74,3,5,5,0,4.5,Operations
REV0000484,EMP00136,2021,Q3,3.0,65,4,2,2,0,26.0,Operations
REV0000485,EMP00136,2022,Q1,2.8,95,5,4,3,0,22.2,Operations
REV0000486,EMP00136,2023,Q2,4.6,77,3,3,5,0,16.7,Operations
REV0000487,EMP00136,2024,Q4,3.0,69,3,1,5,0,8.2,Operations
REV0000488,EMP00137,2020,Q4,4.1,61,3,1,3,0,24.9,Product
REV0000489,EMP00137,2021,Q1,4.6,97,3,3,5,0,14.3,Product
REV0000490,EMP00137,2022,Q2,4.4,76,5,3,2,0,18.2,Product
REV0000491,EMP00137,2023,Q3,2.7,69,5,5,4,0,4.5,Product
REV0000492,EMP00138,2020,Q2,3.0,73,4,2,4,1,23.7,Product
REV0000493,EMP00138,2021,Q4,2.6,59,4,1,4,0,9.0,Product
REV0000494,EMP00138,2022,Q3,4.3,76,3,3,4,1,29.9,Product
REV0000495,EMP00138,2023,Q3,3.4,55,3,4,4,1,12.8,Product
REV0000496,EMP00139,2020,Q1,4.1,57,4,3,4,0,16.1,Legal
REV0000497,EMP00139,2021,Q4,4.7,56,3,1,3,0,15.6,Legal
REV0000498,EMP00139,2022,Q3,4.3,56,4,3,4,0,13.7,Legal
REV0000499,EMP00139,2023,Q1,3.9,50,1,3,5,0,16.1,Legal
REV0000500,EMP00139,2024,Q2,2.9,98,3,3,3,0,6.2,Legal
REV0000501,EMP00140,2020,Q4,4.3,66,5,3,4,0,25.7,Legal
REV0000502,EMP00140,2021,Q4,4.5,84,4,4,4,0,4.0,Legal
REV0000503,EMP00140,2022,Q1,3.1,52,3,4,2,0,18.6,Legal
REV0000504,EMP00140,2023,Q3,3.4,97,5,3,5,0,10.3,Legal
REV0000505,EMP00140,2024,Q2,5.0,71,4,3,5,0,22.5,Legal
REV0000506,EMP00141,2020,Q1,4.7,86,2,2,2,0,27.8,Finance
REV0000507,EMP00141,2021,Q2,3.7,61,2,5,4,0,7.4,Finance
REV0000508,EMP00141,2022,Q1,2.1,51,3,4,4,0,17.3,Finance
REV0000509,EMP00141,2023,Q1,3.0,84,4,4,4,0,3.3,Finance
REV0000510,EMP00141,2024,Q2,4.1,86,4,4,5,0,23.7,Finance
REV0000511,EMP00142,2020,Q1,3.0,51,2,3,3,1,17.1,Marketing
REV0000512,EMP00142,2021,Q4,4.0,86,2,4,3,0,6.6,Marketing
REV0000513,EMP00142,2022,Q3,2.4,93,3,4,4,0,22.7,Marketing
REV0000514,EMP00142,2023,Q3,2.4,89,4,3,4,1,25.3,Marketing
REV0000515,EMP00142,2024,Q2,3.8,88,4,1,5,0,18.3,Marketing
REV0000516,EMP00143,2020,Q2,3.2,59,4,3,4,0,19.2,Customer Success
REV0000517,EMP00143,2021,Q4,3.1,54,3,2,5,0,21.1,Customer Success
REV0000518,EMP00144,2020,Q3,4.9,88,3,4,4,0,18.1,Customer Success
REV0000519,EMP00144,2021,Q1,4.7,99,3,3,5,0,29.2,Customer Success
REV0000520,EMP00144,2022,Q1,2.9,51,4,4,3,0,12.9,Customer Success
REV0000521,EMP00144,2023,Q2,4.2,72,4,5,5,0,20.2,Customer Success
REV0000522,EMP00144,2024,Q1,3.2,83,3,5,4,0,23.6,Customer Success
REV0000523,EMP00145,2020,Q2,3.4,53,4,2,4,0,18.2,Engineering
REV0000524,EMP00145,2021,Q2,3.0,52,4,3,4,0,23.3,Engineering
REV0000525,EMP00145,2022,Q1,4.1,100,5,5,4,1,20.2,Engineering
REV0000526,EMP00146,2020,Q2,2.5,54,4,3,3,0,19.4,Customer Success
REV0000527,EMP00146,2021,Q4,2.6,87,4,4,4,0,6.9,Customer Success
REV0000528,EMP00146,2022,Q1,2.8,51,3,4,4,1,3.9,Customer Success
REV0000529,EMP00146,2023,Q4,3.3,85,4,3,3,1,9.4,Customer Success
REV0000530,EMP00146,2024,Q4,4.5,97,2,4,2,0,11.8,Customer Success
REV0000531,EMP00147,2020,Q4,2.3,62,4,5,4,0,4.9,Operations
REV0000532,EMP00147,2021,Q4,3.2,67,4,5,4,0,5.0,Operations
REV0000533,EMP00147,2022,Q2,4.5,96,2,3,3,0,3.0,Operations
REV0000534,EMP00148,2020,Q3,3.2,89,4,3,3,1,13.7,Operations
REV0000535,EMP00148,2021,Q3,3.9,75,5,3,3,0,26.7,Operations
REV0000536,EMP00148,2022,Q1,2.4,61,5,5,1,0,3.6,Operations
REV0000537,EMP00148,2023,Q2,3.0,100,4,4,4,0,25.7,Operations
REV0000538,EMP00149,2020,Q4,3.7,55,4,3,3,0,3.3,Marketing
REV0000539,EMP00149,2021,Q4,4.3,84,2,4,3,0,15.9,Marketing
REV0000540,EMP00149,2022,Q2,2.7,93,3,2,4,0,25.6,Marketing
REV0000541,EMP00150,2020,Q1,3.8,79,4,3,5,0,12.8,Sales
REV0000542,EMP00151,2020,Q2,2.6,73,4,3,4,1,25.5,Customer Success
REV0000543,EMP00151,2021,Q3,2.5,56,5,4,4,0,11.1,Customer Success
REV0000544,EMP00151,2022,Q2,4.3,65,3,4,4,0,10.9,Customer Success
REV0000545,EMP00151,2023,Q2,4.6,71,3,5,4,1,16.4,Customer Success
REV0000546,EMP00151,2024,Q1,3.1,84,4,3,4,0,20.9,Customer Success
REV0000547,EMP00152,2020,Q3,3.4,81,3,5,5,0,4.2,Product
REV0000548,EMP00152,2021,Q2,3.8,85,4,5,4,0,29.9,Product
REV0000549,EMP00152,2022,Q1,5.0,62,4,4,3,1,13.1,Product
REV0000550,EMP00152,2023,Q1,3.3,86,5,2,2,1,4.6,Product
REV0000551,EMP00152,2024,Q3,3.3,67,3,5,3,0,22.9,Product
REV0000552,EMP00153,2020,Q4,2.2,73,4,4,3,0,9.0,Engineering
REV0000553,EMP00153,2021,Q2,3.1,80,3,5,3,0,11.2,Engineering
REV0000554,EMP00153,2022,Q2,2.8,53,3,3,3,0,24.8,Engineering
REV0000555,EMP00153,2023,Q3,2.3,52,5,3,5,0,24.8,Engineering
REV0000556,EMP00154,2020,Q3,2.1,97,3,4,5,0,9.9,Legal
REV0000557,EMP00155,2020,Q2,4.7,55,5,3,3,0,18.9,Legal
REV0000558,EMP00155,2021,Q1,4.9,74,5,1,2,0,23.7,Legal
REV0000559,EMP00155,2022,Q1,2.3,56,5,4,5,1,9.2,Legal
REV0000560,EMP00155,2023,Q4,4.7,91,4,5,3,0,6.5,Legal
REV0000561,EMP00155,2024,Q3,2.2,59,4,4,4,1,23.6,Legal
REV0000562,EMP00156,2020,Q2,4.6,63,3,5,3,0,4.6,Customer Success
REV0000563,EMP00156,2021,Q4,3.2,87,3,1,3,0,25.7,Customer Success
REV0000564,EMP00156,2022,Q4,2.4,86,3,2,5,0,22.1,Customer Success
REV0000565,EMP00156,2023,Q4,4.6,97,4,3,3,0,13.5,Customer Success
REV0000566,EMP00156,2024,Q3,3.6,91,3,4,2,0,24.4,Customer Success
REV0000567,EMP00157,2020,Q2,2.7,52,3,3,4,0,24.1,Data Analytics
REV0000568,EMP00157,2021,Q2,2.5,53,4,3,5,0,11.1,Data Analytics
REV0000569,EMP00157,2022,Q1,2.5,60,4,5,4,0,21.5,Data Analytics
REV0000570,EMP00157,2023,Q2,2.8,69,4,2,4,0,18.2,Data Analytics
REV0000571,EMP00157,2024,Q4,4.4,80,5,3,3,0,21.2,Data Analytics
REV0000572,EMP00158,2020,Q1,2.9,93,5,4,5,0,10.1,Data Analytics
REV0000573,EMP00158,2021,Q3,4.4,74,4,3,5,1,4.9,Data Analytics
REV0000574,EMP00158,2022,Q2,3.6,82,4,4,4,0,8.1,Data Analytics
REV0000575,EMP00159,2020,Q1,2.4,96,4,3,1,0,7.0,HR
REV0000576,EMP00159,2021,Q3,2.0,54,3,3,4,0,9.5,HR
REV0000577,EMP00159,2022,Q3,4.6,75,3,3,5,0,26.6,HR
REV0000578,EMP00159,2023,Q1,2.2,65,3,4,4,0,29.4,HR
REV0000579,EMP00159,2024,Q2,2.9,54,4,5,4,0,16.5,HR
REV0000580,EMP00160,2020,Q1,2.5,65,5,4,4,0,23.4,Engineering
REV0000581,EMP00161,2020,Q4,3.3,83,4,3,4,0,10.9,Sales
REV0000582,EMP00162,2020,Q3,2.3,73,5,5,4,0,16.6,Engineering
REV0000583,EMP00162,2021,Q3,4.3,51,4,2,5,0,12.3,Engineering
REV0000584,EMP00162,2022,Q1,4.7,74,4,3,4,1,28.9,Engineering
REV0000585,EMP00162,2023,Q4,3.3,59,2,3,4,0,20.2,Engineering
REV0000586,EMP00162,2024,Q2,2.5,53,4,4,4,0,12.7,Engineering
REV0000587,EMP00163,2020,Q4,3.6,93,3,4,3,1,26.7,Engineering
REV0000588,EMP00163,2021,Q2,3.5,52,3,4,1,0,19.2,Engineering
REV0000589,EMP00163,2022,Q1,4.4,80,4,3,4,1,16.6,Engineering
REV0000590,EMP00163,2023,Q3,2.1,80,3,2,4,0,3.3,Engineering
REV0000591,EMP00163,2024,Q1,2.2,80,3,3,4,0,7.7,Engineering
REV0000592,EMP00164,2020,Q3,2.8,68,2,3,5,0,27.6,Product
REV0000593,EMP00164,2021,Q2,3.4,95,4,4,4,0,15.0,Product
REV0000594,EMP00164,2022,Q3,4.3,77,3,4,3,0,20.5,Product
REV0000595,EMP00164,2023,Q3,4.0,99,3,5,3,0,5.0,Product
REV0000596,EMP00164,2024,Q1,4.7,96,2,4,2,0,29.5,Product
REV0000597,EMP00165,2020,Q4,3.2,81,5,2,3,1,12.5,Sales
REV0000598,EMP00165,2021,Q4,4.8,75,4,3,2,0,22.4,Sales
REV0000599,EMP00165,2022,Q1,4.0,56,4,5,4,0,5.8,Sales
REV0000600,EMP00165,2023,Q3,2.8,100,2,4,4,1,24.5,Sales
REV0000601,EMP00165,2024,Q4,4.8,55,5,5,3,0,24.5,Sales
REV0000602,EMP00166,2020,Q2,3.2,91,5,4,2,0,18.9,HR
REV0000603,EMP00166,2021,Q4,2.1,86,2,4,4,0,29.1,HR
REV0000604,EMP00167,2020,Q3,4.4,86,5,3,3,0,20.7,Marketing
REV0000605,EMP00167,2021,Q1,4.7,81,2,3,5,0,29.1,Marketing
REV0000606,EMP00167,2022,Q3,4.7,88,4,2,4,1,22.1,Marketing
REV0000607,EMP00168,2020,Q2,3.1,77,5,4,2,0,15.2,Finance
REV0000608,EMP00168,2021,Q4,3.3,65,3,3,3,0,27.0,Finance
REV0000609,EMP00169,2020,Q4,2.5,88,3,3,5,0,25.7,Marketing
REV0000610,EMP00170,2020,Q2,4.6,68,4,4,5,1,17.9,HR
REV0000611,EMP00170,2021,Q3,3.5,76,5,4,1,0,9.4,HR
REV0000612,EMP00170,2022,Q2,4.8,94,4,2,3,0,18.4,HR
REV0000613,EMP00170,2023,Q2,2.2,90,2,4,5,0,26.6,HR
REV0000614,EMP00171,2020,Q3,3.1,79,5,3,3,0,8.5,Legal
REV0000615,EMP00171,2021,Q3,3.7,78,5,3,4,0,5.2,Legal
REV0000616,EMP00172,2020,Q1,2.1,88,4,1,5,0,18.1,Product
REV0000617,EMP00172,2021,Q2,2.2,82,4,3,5,0,10.4,Product
REV0000618,EMP00172,2022,Q3,2.7,93,3,4,4,0,3.1,Product
REV0000619,EMP00173,2020,Q3,4.9,67,5,1,4,1,21.9,Legal
REV0000620,EMP00173,2021,Q3,3.7,53,5,4,4,0,29.8,Legal
REV0000621,EMP00173,2022,Q2,4.2,73,3,3,4,0,28.6,Legal
REV0000622,EMP00173,2023,Q2,3.6,73,3,4,2,1,19.2,Legal
REV0000623,EMP00173,2024,Q1,2.2,79,5,3,4,0,29.1,Legal
REV0000624,EMP00174,2020,Q1,2.3,88,2,1,2,0,22.0,HR
REV0000625,EMP00174,2021,Q4,4.8,99,3,4,3,1,11.2,HR
REV0000626,EMP00175,2020,Q2,2.9,62,5,5,4,0,13.2,HR
REV0000627,EMP00175,2021,Q3,3.6,87,3,4,2,0,26.3,HR
REV0000628,EMP00175,2022,Q4,4.3,76,2,3,5,0,18.6,HR
REV0000629,EMP00176,2020,Q2,3.0,99,5,3,2,1,20.2,Sales
REV0000630,EMP00177,2020,Q4,4.8,89,4,5,4,0,9.1,Finance
REV0000631,EMP00178,2020,Q1,3.9,65,3,2,4,0,14.7,Finance
REV0000632,EMP00178,2021,Q2,4.4,59,2,1,3,1,25.0,Finance
REV0000633,EMP00178,2022,Q2,4.7,64,5,3,5,0,20.2,Finance
REV0000634,EMP00179,2020,Q2,3.0,97,3,5,4,1,13.5,Sales
REV0000635,EMP00180,2020,Q1,5.0,89,4,4,4,0,15.5,Legal
REV0000636,EMP00180,2021,Q4,4.3,99,2,4,2,0,6.1,Legal
REV0000637,EMP00181,2020,Q1,4.5,53,4,3,4,0,18.5,HR
REV0000638,EMP00181,2021,Q1,3.5,87,4,3,4,0,15.0,HR
REV0000639,EMP00181,2022,Q4,4.9,68,4,3,4,0,8.2,HR
REV0000640,EMP00181,2023,Q4,4.8,60,5,5,3,0,28.8,HR
REV0000641,EMP00182,2020,Q3,4.1,53,4,4,5,0,28.8,Finance
REV0000642,EMP00182,2021,Q4,3.3,65,3,4,5,0,5.5,Finance
REV0000643,EMP00182,2022,Q3,3.7,81,3,3,2,0,25.5,Finance
REV0000644,EMP00182,2023,Q4,2.2,69,2,5,3,0,23.2,Finance
REV0000645,EMP00182,2024,Q2,2.9,58,5,2,5,0,29.8,Finance
REV0000646,EMP00183,2020,Q2,5.0,68,1,3,5,0,5.8,Customer Success
REV0000647,EMP00183,2021,Q4,2.6,64,1,3,4,0,6.9,Customer Success
REV0000648,EMP00183,2022,Q3,4.3,58,1,4,4,0,7.6,Customer Success
REV0000649,EMP00183,2023,Q1,2.8,66,5,3,2,0,10.3,Customer Success
REV0000650,EMP00183,2024,Q4,2.5,94,3,3,2,0,14.3,Customer Success
REV0000651,EMP00184,2020,Q3,4.4,51,3,5,4,0,24.5,Operations
REV0000652,EMP00185,2020,Q2,4.0,66,4,4,3,0,14.9,Finance
REV0000653,EMP00185,2021,Q4,3.1,65,5,3,2,0,7.0,Finance
REV0000654,EMP00185,2022,Q3,4.3,96,4,3,2,0,5.0,Finance
REV0000655,EMP00185,2023,Q3,4.4,85,5,2,3,1,4.1,Finance
REV0000656,EMP00185,2024,Q4,2.2,85,3,4,1,1,14.2,Finance
REV0000657,EMP00186,2020,Q1,3.3,69,5,4,1,0,27.8,Data Analytics
REV0000658,EMP00186,2021,Q2,3.5,100,5,3,3,1,9.7,Data Analytics
REV0000659,EMP00186,2022,Q4,2.5,100,5,4,4,1,13.7,Data Analytics
REV0000660,EMP00186,2023,Q3,2.0,58,4,4,4,0,18.3,Data Analytics
REV0000661,EMP00186,2024,Q4,4.7,55,4,4,4,0,22.1,Data Analytics
REV0000662,EMP00187,2020,Q2,4.6,57,3,5,3,0,22.7,Product
REV0000663,EMP00188,2020,Q3,4.1,73,5,4,5,0,16.8,Operations
REV0000664,EMP00188,2021,Q2,2.4,99,3,3,3,0,25.9,Operations
REV0000665,EMP00188,2022,Q3,4.1,52,2,2,3,0,27.7,Operations
REV0000666,EMP00188,2023,Q4,2.1,91,3,4,4,0,22.8,Operations
REV0000667,EMP00188,2024,Q2,3.3,72,4,2,4,0,8.5,Operations
REV0000668,EMP00189,2020,Q2,2.6,95,3,3,5,0,16.0,Marketing
REV0000669,EMP00189,2021,Q4,2.6,79,4,3,4,0,18.7,Marketing
REV0000670,EMP00189,2022,Q1,3.1,61,4,5,4,0,24.9,Marketing
REV0000671,EMP00189,2023,Q1,4.8,92,2,4,4,0,15.3,Marketing
